tier.name,time.start,time.end,dur.sec,recording,clip.onset,tod.clip.onset,spkr.type,spkr.type.corr
CHI,236.32,237.27,0.950000000000017,M-F23-C01,105110,022120,CHI,other/unknown
CHI,246.33,247.47,1.1399999999999864,M-F23-C01,105110,022120,CHI,other/unknown
CHI,253.715,254.445,0.7299999999999898,M-F23-C01,105110,022120,CHI,other/unknown
CHI,254.665,255.365,0.700000000000017,M-F23-C01,105110,022120,CHI,other/unknown
CHI,264.62,265.58,0.9599999999999795,M-F23-C01,105110,022120,CHI,other/unknown
CHI,271.96,272.68,0.7200000000000273,M-F23-C01,105110,022120,CHI,other/unknown
CHI,274.195,275.085,0.8899999999999864,M-F23-C01,105110,022120,CHI,other/unknown
CHI,275.355,276.185,0.8299999999999841,M-F23-C01,105110,022120,CHI,other/unknown
CHI,289.05,290.4,1.349999999999966,M-F23-C01,105110,022120,CHI,other/unknown
CHI,5.72,6.53,0.8100000000000005,M-F23-C01,111610,024620,CHI,other/unknown
CHI,11.5,12.08,0.5800000000000001,M-F23-C01,111610,024620,CHI,other/unknown
CHI,12.08,13.43,1.3499999999999996,M-F23-C01,111610,024620,CHI,other/unknown
CHI,13.53,15.01,1.4800000000000004,M-F23-C01,111610,024620,CHI,other/unknown
CHI,18.025,18.675,0.6500000000000021,M-F23-C01,111610,024620,CHI,other/unknown
CHI,18.695,19.645,0.9499999999999993,M-F23-C01,111610,024620,CHI,other/unknown
CHI,24.44,25.88,1.4399999999999977,M-F23-C01,111610,024620,CHI,other/unknown
CHI,26.205,29.875,3.6700000000000017,M-F23-C01,111610,024620,CHI,other/unknown
CHI,30.195,30.955,0.759999999999998,M-F23-C01,111610,024620,CHI,other/unknown
CHI,31.29,33.82,2.530000000000001,M-F23-C01,111610,024620,CHI,other/unknown
CHI,34.14,37.78,3.6400000000000006,M-F23-C01,111610,024620,CHI,other/unknown
CHI,37.855,39.505,1.6500000000000057,M-F23-C01,111610,024620,CHI,other/unknown
CHI,39.895,41.025,1.1299999999999955,M-F23-C01,111610,024620,CHI,other/unknown
CHI,43.82,44.67,0.8500000000000014,M-F23-C01,111610,024620,CHI,other/unknown
CHI,47.525,48.555,1.0300000000000011,M-F23-C01,111610,024620,CHI,other/unknown
CHI,48.555,49.205,0.6499999999999986,M-F23-C01,111610,024620,CHI,other/unknown
CHI,49.265,51.025,1.759999999999998,M-F23-C01,111610,024620,CHI,other/unknown
CHI,55.81,56.37,0.5599999999999952,M-F23-C01,111610,024620,CHI,other/unknown
OTR,59.915,63.065,3.1499999999999986,M-F23-C01,111610,024620,mujer,mujer
OTR,66.405,68.985,2.5799999999999983,M-F23-C01,111610,024620,mujer,mujer
OTR,79.765,85.495,5.730000000000004,M-F23-C01,111610,024620,mujer,mujer
CHI,106.435,107.505,1.0699999999999932,M-F23-C01,111610,024620,CHI,other/unknown
CHI,114.5,115.57,1.0699999999999932,M-F23-C01,111610,024620,CHI,other/unknown
CHI,121.58,123.27,1.6899999999999977,M-F23-C01,111610,024620,CHI,other/unknown
CHI,144.02,144.8,0.7800000000000011,M-F23-C01,111610,024620,CHI,other/unknown
CHI,144.805,145.335,0.5300000000000011,M-F23-C01,111610,024620,CHI,other/unknown
OTR,146.395,147.875,1.4799999999999898,M-F23-C01,111610,024620,mujer,mujer
OTR,149.87,152.38,2.509999999999991,M-F23-C01,111610,024620,mujer,mujer
CHI,159.05,160.15,1.0999999999999943,M-F23-C01,111610,024620,CHI,other/unknown
OTR,160.075,161.265,1.1899999999999977,M-F23-C01,111610,024620,mujer,mujer
OTR,161.725,164.135,2.4099999999999966,M-F23-C01,111610,024620,mujer,mujer
CHI,167.93,168.92,0.9899999999999807,M-F23-C01,111610,024620,CHI,other/unknown
OTR,168.94,170.73,1.789999999999992,M-F23-C01,111610,024620,mujer,mujer
CHI,204.25,204.91,0.6599999999999966,M-F23-C01,111610,024620,CHI,other/unknown
CHI,205.095,206.355,1.259999999999991,M-F23-C01,111610,024620,CHI,other/unknown
CHI,206.53,207.07,0.539999999999992,M-F23-C01,111610,024620,CHI,other/unknown
CHI,207.195,209.105,1.9099999999999966,M-F23-C01,111610,024620,CHI,other/unknown
CHI,209.85,210.89,1.039999999999992,M-F23-C01,111610,024620,CHI,other/unknown
CHI,214.38,215.06,0.6800000000000068,M-F23-C01,111610,024620,CHI,other/unknown
CHI,215.415,216.445,1.0300000000000011,M-F23-C01,111610,024620,CHI,other/unknown
CHI,216.575,219.175,2.6000000000000227,M-F23-C01,111610,024620,CHI,other/unknown
OTR,219.41,221.25,1.8400000000000034,M-F23-C01,111610,024620,mujer,mujer
CHI,219.565,220.85,1.2849999999999966,M-F23-C01,111610,024620,CHI,other/unknown
CHI,222.517,223.227,0.710000000000008,M-F23-C01,111610,024620,CHI,other/unknown
CHI,223.747,224.407,0.6599999999999966,M-F23-C01,111610,024620,CHI,other/unknown
CHI,286.93,287.66,0.7300000000000182,M-F23-C01,111610,024620,CHI,other/unknown
CHI,4.95,6.38,1.4299999999999997,M-F23-C01,115922,032932,CHI,other/unknown
CHI,8.53,9.28,0.75,M-F23-C01,115922,032932,CHI,other/unknown
CHI,9.99,10.94,0.9499999999999993,M-F23-C01,115922,032932,CHI,other/unknown
OTR,11.86,13.28,1.42,M-F23-C01,115922,032932,mujer,mujer
CHI,12.03,13.32,1.290000000000001,M-F23-C01,115922,032932,CHI,other/unknown
OTR,13.305,14.085,0.7800000000000011,M-F23-C01,115922,032932,mujer,mujer
CHI,13.45,14.51,1.0600000000000005,M-F23-C01,115922,032932,CHI,other/unknown
CHI,15.84,16.76,0.9200000000000017,M-F23-C01,115922,032932,CHI,other/unknown
CHI,16.885,17.885,1,M-F23-C01,115922,032932,CHI,other/unknown
CHI,18.18,19.56,1.379999999999999,M-F23-C01,115922,032932,CHI,other/unknown
CHI,20.295,21.025,0.7299999999999969,M-F23-C01,115922,032932,CHI,other/unknown
CHI,24.08,25.82,1.740000000000002,M-F23-C01,115922,032932,CHI,other/unknown
CHI,33.3,34.04,0.740000000000002,M-F23-C01,115922,032932,CHI,other/unknown
CHI,34.065,34.565,0.5,M-F23-C01,115922,032932,CHI,other/unknown
CHI,34.7,35.32,0.6199999999999974,M-F23-C01,115922,032932,CHI,other/unknown
CHI,35.65,36.24,0.5900000000000034,M-F23-C01,115922,032932,CHI,other/unknown
CHI,36.77,37.38,0.6099999999999994,M-F23-C01,115922,032932,CHI,other/unknown
CHI,40.44,41.64,1.2000000000000028,M-F23-C01,115922,032932,CHI,other/unknown
CHI,41.735,42.655,0.9200000000000017,M-F23-C01,115922,032932,CHI,other/unknown
CHI,42.81,43.74,0.9299999999999997,M-F23-C01,115922,032932,CHI,other/unknown
OTR,45.4,47.25,1.8500000000000014,M-F23-C01,115922,032932,mujer,mujer
OTR,48.12,49.13,1.0100000000000051,M-F23-C01,115922,032932,mujer,mujer
CHI,59.76,60.65,0.8900000000000006,M-F23-C01,115922,032932,CHI,other/unknown
CHI,64.06,64.74,0.6799999999999926,M-F23-C01,115922,032932,CHI,other/unknown
OTR,64.565,65.405,0.8400000000000034,M-F23-C01,115922,032932,mujer,mujer
CHI,65.39,66.08,0.6899999999999977,M-F23-C01,115922,032932,CHI,other/unknown
CHI,69.91,70.72,0.8100000000000023,M-F23-C01,115922,032932,CHI,other/unknown
CHI,79.295,80.135,0.8400000000000034,M-F23-C01,115922,032932,CHI,other/unknown
CHI,88.705,89.395,0.6899999999999977,M-F23-C01,115922,032932,CHI,other/unknown
CHI,92.745,93.515,0.769999999999996,M-F23-C01,115922,032932,CHI,other/unknown
CHI,101.68,102.65,0.9699999999999989,M-F23-C01,115922,032932,CHI,other/unknown
CHI,102.83,103.67,0.8400000000000034,M-F23-C01,115922,032932,CHI,other/unknown
CHI,104.115,104.875,0.7600000000000051,M-F23-C01,115922,032932,CHI,other/unknown
CHI,113.145,113.945,0.7999999999999972,M-F23-C01,115922,032932,CHI,other/unknown
CHI,124.11,125.31,1.2000000000000028,M-F23-C01,115922,032932,CHI,other/unknown
CHI,125.925,127.165,1.240000000000009,M-F23-C01,115922,032932,CHI,other/unknown
CHI,129.34,130.25,0.9099999999999966,M-F23-C01,115922,032932,CHI,other/unknown
CHI,133.29,134.18,0.8900000000000148,M-F23-C01,115922,032932,CHI,other/unknown
CHI,135.08,136.48,1.3999999999999773,M-F23-C01,115922,032932,CHI,other/unknown
CHI,136.485,137.395,0.9099999999999966,M-F23-C01,115922,032932,CHI,other/unknown
CHI,137.715,138.565,0.8499999999999943,M-F23-C01,115922,032932,CHI,other/unknown
CHI,140.245,141.07,0.8249999999999886,M-F23-C01,115922,032932,CHI,other/unknown
CHI,142.182,142.872,0.6900000000000261,M-F23-C01,115922,032932,CHI,other/unknown
OTR,149.01,150.31,1.3000000000000114,M-F23-C01,115922,032932,mujer,mujer
CHI,149.395,150.235,0.8400000000000034,M-F23-C01,115922,032932,CHI,other/unknown
OTR,150.95,152.72,1.7700000000000102,M-F23-C01,115922,032932,mujer,mujer
OTR,155.385,156.455,1.0700000000000216,M-F23-C01,115922,032932,mujer,mujer
CHI,165.13,165.7,0.5699999999999932,M-F23-C01,115922,032932,CHI,other/unknown
CHI,165.78,166.46,0.6800000000000068,M-F23-C01,115922,032932,CHI,other/unknown
OTR,166.685,168.085,1.4000000000000057,M-F23-C01,115922,032932,mujer,mujer
CHI,168.61,169.38,0.7699999999999818,M-F23-C01,115922,032932,CHI,other/unknown
CHI,172.98,174.99,2.0100000000000193,M-F23-C01,115922,032932,CHI,other/unknown
OTR,175.24,176.56,1.3199999999999932,M-F23-C01,115922,032932,mujer,mujer
OTR,204.72,206.45,1.7299999999999898,M-F23-C01,115922,032932,mujer,mujer
OTR,214.33,216.27,1.9399999999999977,M-F23-C01,115922,032932,mujer,mujer
CHI,230.185,234.155,3.969999999999999,M-F23-C01,115922,032932,CHI,other/unknown
CHI,281.15,282.2,1.0500000000000114,M-F23-C01,115922,032932,CHI,other/unknown
CHI,39.39,40.04,0.6499999999999986,M-F23-C01,125849,042859,CHI,other/unknown
CHI,45.48,46.32,0.8400000000000034,M-F23-C01,125849,042859,CHI,other/unknown
OTR,147.64,150.34,2.700000000000017,M-F23-C01,125849,042859,mujer,mujer
OTR,168.15,170.57,2.4199999999999875,M-F23-C01,125849,042859,mujer,mujer
OTR,171.49,178.38,6.889999999999986,M-F23-C01,125849,042859,mujer,mujer
CHI,204.33,205.44,1.1099999999999852,M-F23-C01,125849,042859,CHI,other/unknown
CHI,223.85,225.03,1.1800000000000068,M-F23-C01,125849,042859,CHI,other/unknown
CHI,254.94,255.78,0.8400000000000034,M-F23-C01,125849,042859,CHI,other/unknown
OTR,283.49,287.34,3.849999999999966,M-F23-C01,125849,042859,mujer,mujer
CHI,291.29,292.18,0.8899999999999864,M-F23-C01,125849,042859,CHI,other/unknown
CHI,51.02,51.87,0.8499999999999943,M-F23-C01,132156,045206,CHI,other/unknown
CHI,52.57,53.26,0.6899999999999977,M-F23-C01,132156,045206,CHI,other/unknown
CHI,53.68,54.31,0.6300000000000026,M-F23-C01,132156,045206,CHI,other/unknown
OTR,55.07,55.92,0.8500000000000014,M-F23-C01,132156,045206,mujer,mujer
OTR,243.68,246.2,2.519999999999982,M-F23-C01,132156,045206,mujer,mujer
OTR,258.435,260.235,1.8000000000000114,M-F23-C01,132156,045206,mujer,mujer
OTR,262.005,263.155,1.1499999999999773,M-F23-C01,132156,045206,mujer,mujer
OTR,264.54,266.46,1.919999999999959,M-F23-C01,132156,045206,mujer,mujer
OTR,267.235,268.575,1.339999999999975,M-F23-C01,132156,045206,mujer,mujer
OTR,276.96,278.65,1.6899999999999977,M-F23-C01,132156,045206,mujer,mujer
CHI,297.43,298.47,1.0400000000000205,M-F23-C01,132156,045206,CHI,other/unknown
CHI,0.169,2.273,2.104,M-F24-C01,120304,033610,CHI,other/unknown
CHI,15.17,15.96,0.7900000000000009,M-F24-C01,120304,033610,CHI,other/unknown
CHI,17.105,18.215,1.1099999999999994,M-F24-C01,120304,033610,CHI,other/unknown
CHI,38.96,42.749,3.7890000000000015,M-F24-C01,120304,033610,CHI,other/unknown
CHI,43.541,44.921,1.3800000000000026,M-F24-C01,120304,033610,CHI,other/unknown
OTR,46.256,47.356,1.1000000000000014,M-F24-C01,120304,033610,mujer,mujer
CHI,47.741,48.621,0.8800000000000026,M-F24-C01,120304,033610,CHI,other/unknown
CHI,55.98,57.15,1.1700000000000017,M-F24-C01,120304,033610,CHI,other/unknown
CHI,57.16,58.07,0.9100000000000037,M-F24-C01,120304,033610,CHI,other/unknown
CHI,58.94,61.11,2.1700000000000017,M-F24-C01,120304,033610,CHI,other/unknown
OTR,84.21,85.26,1.0500000000000114,M-F24-C01,120304,033610,mujer,mujer
OTR,85.73,88.94,3.2099999999999937,M-F24-C01,120304,033610,mujer,mujer
CHI,88.534,91.716,3.181999999999988,M-F24-C01,120304,033610,CHI,other/unknown
CHI,121.982,123.912,1.9300000000000068,M-F24-C01,120304,033610,CHI,other/unknown
CHI,134.33,135.88,1.549999999999983,M-F24-C01,120304,033610,CHI,other/unknown
CHI,165.97,170.461,4.491000000000014,M-F24-C01,120304,033610,CHI,other/unknown
CHI,176.87,184.559,7.688999999999993,M-F24-C01,120304,033610,CHI,other/unknown
OTR,188.189,189.299,1.1100000000000136,M-F24-C01,120304,033610,niño,niño
CHI,189.744,194.23,4.48599999999999,M-F24-C01,120304,033610,CHI,other/unknown
CHI,194.23,195.65,1.420000000000016,M-F24-C01,120304,033610,CHI,other/unknown
CHI,195.65,202.32,6.6699999999999875,M-F24-C01,120304,033610,CHI,other/unknown
OTR,197,198.21,1.210000000000008,M-F24-C01,120304,033610,mujer,mujer
OTR,198.45,199.61,1.160000000000025,M-F24-C01,120304,033610,mujer,mujer
CHI,203.03,208.22,5.189999999999998,M-F24-C01,120304,033610,CHI,other/unknown
CHI,225.42,231.889,6.4690000000000225,M-F24-C01,120304,033610,CHI,other/unknown
CHI,239.78,247.76,7.97999999999999,M-F24-C01,120304,033610,CHI,other/unknown
CHI,250.17,255.804,5.6340000000000146,M-F24-C01,120304,033610,CHI,other/unknown
OTR,251.802,253.582,1.7800000000000011,M-F24-C01,120304,033610,mujer,mujer
CHI,259.24,262.103,2.8629999999999995,M-F24-C01,120304,033610,CHI,other/unknown
OTR,268.66,272.79,4.1299999999999955,M-F24-C01,120304,033610,mujer,mujer
CHI,272.47,276.679,4.208999999999946,M-F24-C01,120304,033610,CHI,other/unknown
CHI,278.3,281.085,2.784999999999968,M-F24-C01,120304,033610,CHI,other/unknown
CHI,294.53,297.91,3.3800000000000523,M-F24-C01,120304,033610,CHI,other/unknown
CHI,25.83,27.04,1.2100000000000009,M-F24-C01,132137,045443,CHI,other/unknown
CHI,167.75,168.47,0.7199999999999989,M-F24-C01,132137,045443,CHI,other/unknown
CHI,169.195,170.135,0.9399999999999977,M-F24-C01,132137,045443,CHI,other/unknown
CHI,1.62,3.23,1.6099999999999999,M-F24-C01,161844,075150,CHI,other/unknown
CHI,12.387,13.647,1.2599999999999998,M-F24-C01,161844,075150,CHI,other/unknown
CHI,16.042,17.512,1.4699999999999989,M-F24-C01,161844,075150,CHI,other/unknown
CHI,20.715,22.035,1.3200000000000003,M-F24-C01,161844,075150,CHI,other/unknown
CHI,26.393,27.573,1.1799999999999997,M-F24-C01,161844,075150,CHI,other/unknown
CHI,43.79,44.877,1.0870000000000033,M-F24-C01,161844,075150,CHI,other/unknown
CHI,49.929,51.969,2.039999999999999,M-F24-C01,161844,075150,CHI,other/unknown
CHI,53.344,54.084,0.740000000000002,M-F24-C01,161844,075150,CHI,other/unknown
CHI,69.27,70.21,0.9399999999999977,M-F24-C01,161844,075150,CHI,other/unknown
CHI,73.579,74.619,1.0400000000000063,M-F24-C01,161844,075150,CHI,other/unknown
CHI,84.911,86.211,1.2999999999999972,M-F24-C01,161844,075150,CHI,other/unknown
CHI,111.616,112.896,1.2800000000000011,M-F24-C01,161844,075150,CHI,other/unknown
CHI,176.076,177.086,1.0100000000000193,M-F24-C01,161844,075150,CHI,other/unknown
CHI,177.775,178.755,0.9799999999999898,M-F24-C01,161844,075150,CHI,other/unknown
OTR,228.59,230.24,1.6500000000000057,M-F24-C01,161844,075150,niño,niño
OTR,230.28,231.75,1.4699999999999989,M-F24-C01,161844,075150,niño,niño
CHI,231.927,233.577,1.6500000000000057,M-F24-C01,161844,075150,CHI,other/unknown
OTR,233.607,234.997,1.3900000000000148,M-F24-C01,161844,075150,niño,niño
OTR,235.017,236.169,1.1520000000000152,M-F24-C01,161844,075150,niño,niño
OTR,236.169,237.249,1.079999999999984,M-F24-C01,161844,075150,niño,niño
CHI,240.391,241.281,0.8900000000000148,M-F24-C01,161844,075150,CHI,other/unknown
OTR,246.31,247.24,0.9300000000000068,M-F24-C01,161844,075150,niño,niño
OTR,247.61,248.48,0.8699999999999761,M-F24-C01,161844,075150,niño,niño
OTR,248.88,249.68,0.8000000000000114,M-F24-C01,161844,075150,niño,niño
OTR,249.855,250.625,0.7700000000000102,M-F24-C01,161844,075150,niño,niño
CHI,250.54,251.67,1.1299999999999955,M-F24-C01,161844,075150,CHI,other/unknown
OTR,251.55,253.13,1.579999999999984,M-F24-C01,161844,075150,niño,niño
OTR,253.405,255.195,1.789999999999992,M-F24-C01,161844,075150,niño,niño
CHI,262.511,263.89,1.3789999999999623,M-F24-C01,161844,075150,CHI,other/unknown
CHI,264.179,265.299,1.1200000000000045,M-F24-C01,161844,075150,CHI,other/unknown
OTR,266.515,267.775,1.259999999999991,M-F24-C01,161844,075150,niño,niño
CHI,276.74,277.69,0.9499999999999886,M-F24-C01,161844,075150,CHI,other/unknown
CHI,287.659,290.472,2.812999999999988,M-F24-C01,161844,075150,CHI,other/unknown
CHI,18.02,20.4,2.379999999999999,M-F24-C02,095745,005510,CHI,other/unknown
OTR,20.085,21.175,1.0899999999999999,M-F24-C02,095745,005510,mujer,mujer
CHI,21.125,23.475,2.3500000000000014,M-F24-C02,095745,005510,CHI,other/unknown
OTR,23.165,24.885,1.7200000000000024,M-F24-C02,095745,005510,mujer,mujer
OTR,25.36,28.74,3.379999999999999,M-F24-C02,095745,005510,mujer,mujer
OTR,32.9,34.16,1.259999999999998,M-F24-C02,095745,005510,mujer,mujer
CHI,157.97,159.21,1.240000000000009,M-F24-C02,095745,005510,CHI,other/unknown
OTR,158.955,159.705,0.75,M-F24-C02,095745,005510,mujer,mujer
CHI,159.705,162.375,2.6699999999999875,M-F24-C02,095745,005510,CHI,other/unknown
OTR,161.765,162.515,0.75,M-F24-C02,095745,005510,mujer,mujer
CHI,162.395,166.555,4.159999999999997,M-F24-C02,095745,005510,CHI,other/unknown
OTR,166.14,167.08,0.9400000000000261,M-F24-C02,095745,005510,mujer,mujer
CHI,166.965,167.705,0.7400000000000091,M-F24-C02,095745,005510,CHI,other/unknown
OTR,167.58,168.73,1.1499999999999773,M-F24-C02,095745,005510,mujer,mujer
CHI,168.78,172.9,4.1200000000000045,M-F24-C02,095745,005510,CHI,other/unknown
OTR,172.295,173.425,1.1300000000000239,M-F24-C02,095745,005510,mujer,mujer
CHI,217.07,219.07,2,M-F24-C02,095745,005510,CHI,other/unknown
OTR,218.515,220.065,1.5500000000000114,M-F24-C02,095745,005510,mujer,mujer
CHI,220.195,221.715,1.5200000000000102,M-F24-C02,095745,005510,CHI,other/unknown
OTR,221.32,222.41,1.0900000000000034,M-F24-C02,095745,005510,mujer,mujer
OTR,223.23,227.23,4,M-F24-C02,095745,005510,mujer,mujer
CHI,227.765,228.665,0.9000000000000057,M-F24-C02,095745,005510,CHI,other/unknown
OTR,228.37,231,2.6299999999999955,M-F24-C02,095745,005510,mujer,mujer
CHI,230.69,231.87,1.1800000000000068,M-F24-C02,095745,005510,CHI,other/unknown
OTR,231.605,232.505,0.9000000000000057,M-F24-C02,095745,005510,mujer,mujer
CHI,231.93,232.56,0.6299999999999955,M-F24-C02,095745,005510,CHI,other/unknown
OTR,232.66,233.78,1.1200000000000045,M-F24-C02,095745,005510,mujer,mujer
OTR,234.385,236.785,2.4000000000000057,M-F24-C02,095745,005510,mujer,mujer
CHI,236.29,237.26,0.9699999999999989,M-F24-C02,095745,005510,CHI,other/unknown
OTR,237.4,238.17,0.7699999999999818,M-F24-C02,095745,005510,mujer,mujer
OTR,240.02,241.54,1.5199999999999818,M-F24-C02,095745,005510,mujer,mujer
CHI,241.315,242.535,1.2199999999999989,M-F24-C02,095745,005510,CHI,other/unknown
OTR,242.18,243.06,0.8799999999999955,M-F24-C02,095745,005510,mujer,mujer
OTR,244.005,247.905,3.9000000000000057,M-F24-C02,095745,005510,mujer,mujer
CHI,247.64,248.55,0.910000000000025,M-F24-C02,095745,005510,CHI,other/unknown
OTR,248.4,249.35,0.9499999999999886,M-F24-C02,095745,005510,mujer,mujer
CHI,251.93,256.37,4.439999999999998,M-F24-C02,095745,005510,CHI,other/unknown
OTR,254.555,258.315,3.759999999999991,M-F24-C02,095745,005510,mujer,mujer
OTR,258.36,261.63,3.269999999999982,M-F24-C02,095745,005510,mujer,mujer
CHI,263.97,264.92,0.9499999999999886,M-F24-C02,095745,005510,CHI,other/unknown
CHI,265.28,266.44,1.160000000000025,M-F24-C02,095745,005510,CHI,other/unknown
CHI,266.755,270.475,3.7200000000000273,M-F24-C02,095745,005510,CHI,other/unknown
OTR,269.99,270.97,0.9800000000000182,M-F24-C02,095745,005510,mujer,mujer
CHI,0.92,1.63,0.7099999999999999,M-F24-C02,102410,012135,CHI,other/unknown
CHI,7.67,9.54,1.8699999999999992,M-F24-C02,102410,012135,CHI,other/unknown
OTR,8.83,9.6,0.7699999999999996,M-F24-C02,102410,012135,niño,niño
CHI,19.67,22.05,2.379999999999999,M-F24-C02,102410,012135,CHI,other/unknown
OTR,23.135,24.605,1.4699999999999989,M-F24-C02,102410,012135,niño,niño
CHI,24.645,25.315,0.6700000000000017,M-F24-C02,102410,012135,CHI,other/unknown
OTR,25.395,26.775,1.379999999999999,M-F24-C02,102410,012135,niño,niño
OTR,54.78,56.46,1.6799999999999997,M-F24-C02,102410,012135,niño,niño
CHI,56.505,57.315,0.8099999999999952,M-F24-C02,102410,012135,CHI,other/unknown
CHI,116.185,117.835,1.6499999999999915,M-F24-C02,102410,012135,CHI,other/unknown
CHI,117.965,120.935,2.969999999999999,M-F24-C02,102410,012135,CHI,other/unknown
OTR,121.665,122.425,0.7599999999999909,M-F24-C02,102410,012135,niño,niño
CHI,122.75,125.65,2.9000000000000057,M-F24-C02,102410,012135,CHI,other/unknown
CHI,126.455,129.815,3.3599999999999994,M-F24-C02,102410,012135,CHI,other/unknown
CHI,160.01,163.55,3.5400000000000205,M-F24-C02,102410,012135,CHI,other/unknown
CHI,174.07,178.08,4.010000000000019,M-F24-C02,102410,012135,CHI,other/unknown
CHI,178.98,180.77,1.7900000000000205,M-F24-C02,102410,012135,CHI,other/unknown
OTR,181.13,181.81,0.6800000000000068,M-F24-C02,102410,012135,niño,niño
CHI,181.925,183.595,1.6699999999999875,M-F24-C02,102410,012135,CHI,other/unknown
CHI,185.555,186.265,0.7099999999999795,M-F24-C02,102410,012135,CHI,other/unknown
CHI,190.44,191.74,1.3000000000000114,M-F24-C02,102410,012135,CHI,other/unknown
CHI,192.385,195.265,2.8799999999999955,M-F24-C02,102410,012135,CHI,other/unknown
CHI,195.38,197.57,2.1899999999999977,M-F24-C02,102410,012135,CHI,other/unknown
CHI,215.63,217.37,1.740000000000009,M-F24-C02,102410,012135,CHI,other/unknown
CHI,217.505,220.905,3.4000000000000057,M-F24-C02,102410,012135,CHI,other/unknown
OTR,219.62,222.55,2.930000000000007,M-F24-C02,102410,012135,mujer,mujer
CHI,252.5,255.06,2.5600000000000023,M-F24-C02,102410,012135,CHI,other/unknown
CHI,257.425,258.595,1.170000000000016,M-F24-C02,102410,012135,CHI,other/unknown
CHI,11,13.54,2.539999999999999,M-F24-C02,104616,014341,CHI,other/unknown
OTR,12.935,13.885,0.9499999999999993,M-F24-C02,104616,014341,mujer,mujer
CHI,13.725,16.105,2.380000000000001,M-F24-C02,104616,014341,CHI,other/unknown
OTR,16.21,17.11,0.8999999999999986,M-F24-C02,104616,014341,mujer,mujer
CHI,21.29,24.74,3.4499999999999993,M-F24-C02,104616,014341,CHI,other/unknown
CHI,25.27,26.82,1.5500000000000007,M-F24-C02,104616,014341,CHI,other/unknown
CHI,27.14,28.14,1,M-F24-C02,104616,014341,CHI,other/unknown
OTR,27.915,28.735,0.8200000000000003,M-F24-C02,104616,014341,mujer,mujer
CHI,28.7,32.19,3.4899999999999984,M-F24-C02,104616,014341,CHI,other/unknown
OTR,31.74,32.5,0.7600000000000016,M-F24-C02,104616,014341,mujer,mujer
CHI,32.365,33.235,0.8699999999999974,M-F24-C02,104616,014341,CHI,other/unknown
CHI,33.605,38.075,4.470000000000006,M-F24-C02,104616,014341,CHI,other/unknown
OTR,37.565,38.355,0.7899999999999991,M-F24-C02,104616,014341,mujer,mujer
CHI,38.295,39.075,0.7800000000000011,M-F24-C02,104616,014341,CHI,other/unknown
CHI,40.61,42.36,1.75,M-F24-C02,104616,014341,CHI,other/unknown
OTR,42.44,43.35,0.9100000000000037,M-F24-C02,104616,014341,mujer,mujer
CHI,43.78,45.36,1.5799999999999983,M-F24-C02,104616,014341,CHI,other/unknown
OTR,45.235,46.275,1.0399999999999991,M-F24-C02,104616,014341,mujer,mujer
CHI,46.07,46.8,0.7299999999999969,M-F24-C02,104616,014341,CHI,other/unknown
CHI,50.72,53.69,2.969999999999999,M-F24-C02,104616,014341,CHI,other/unknown
OTR,53.34,54.09,0.75,M-F24-C02,104616,014341,mujer,mujer
CHI,53.8,54.72,0.9200000000000017,M-F24-C02,104616,014341,CHI,other/unknown
CHI,54.765,57.515,2.75,M-F24-C02,104616,014341,CHI,other/unknown
CHI,57.575,60.565,2.989999999999995,M-F24-C02,104616,014341,CHI,other/unknown
OTR,60.245,60.945,0.7000000000000028,M-F24-C02,104616,014341,mujer,mujer
CHI,60.91,65.11,4.200000000000003,M-F24-C02,104616,014341,CHI,other/unknown
CHI,65.165,68.495,3.3299999999999983,M-F24-C02,104616,014341,CHI,other/unknown
CHI,68.525,70.895,2.3699999999999903,M-F24-C02,104616,014341,CHI,other/unknown
OTR,70.555,71.255,0.6999999999999886,M-F24-C02,104616,014341,mujer,mujer
CHI,71.13,71.9,0.7700000000000102,M-F24-C02,104616,014341,CHI,other/unknown
CHI,72.59,74.74,2.1499999999999915,M-F24-C02,104616,014341,CHI,other/unknown
OTR,74.37,75.23,0.8599999999999994,M-F24-C02,104616,014341,mujer,mujer
CHI,75.115,77.295,2.180000000000007,M-F24-C02,104616,014341,CHI,other/unknown
OTR,76.86,77.87,1.0100000000000051,M-F24-C02,104616,014341,mujer,mujer
CHI,78.13,79.83,1.7000000000000028,M-F24-C02,104616,014341,CHI,other/unknown
CHI,80.315,84.115,3.799999999999997,M-F24-C02,104616,014341,CHI,other/unknown
CHI,84.28,86.19,1.9099999999999966,M-F24-C02,104616,014341,CHI,other/unknown
OTR,85.915,86.755,0.8399999999999892,M-F24-C02,104616,014341,mujer,mujer
CHI,86.19,89.32,3.1299999999999955,M-F24-C02,104616,014341,CHI,other/unknown
CHI,90.75,92.52,1.769999999999996,M-F24-C02,104616,014341,CHI,other/unknown
CHI,102.22,104.7,2.480000000000004,M-F24-C02,104616,014341,CHI,other/unknown
OTR,104.525,105.885,1.3599999999999994,M-F24-C02,104616,014341,mujer,mujer
CHI,105.98,108.27,2.289999999999992,M-F24-C02,104616,014341,CHI,other/unknown
CHI,109.34,110.19,0.8499999999999943,M-F24-C02,104616,014341,CHI,other/unknown
OTR,109.48,111.19,1.7099999999999937,M-F24-C02,104616,014341,mujer,mujer
